STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,PRCP,TMAX,TMIN,TOBS
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20081022,-9999,-9999,-9999,-9999
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20081023,-9999,-9999,-9999,-9999
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20081024,-9999,-9999,-9999,-9999
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20081025,-9999,-9999,-9999,-9999
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20081026,-9999,-9999,-9999,-9999
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20081027,-9999,-9999,-9999,-9999
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20081028,-9999,-9999,-9999,-9999
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20081029,-9999,-9999,-9999,-9999
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20081030,-9999,-9999,-9999,-9999
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20081031,-9999,-9999,-9999,-9999
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20081101,4.6,21.1,15.6,19.4
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20081102,6.4,21.7,15,21.1
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20081103,0,21.7,11.7,16.7
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20081104,11.4,22.2,11.7,18.3
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20081105,0,21.7,9.4,16.7
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20081106,0,24.4,10,21.7
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20081107,0,28.9,11.7,22.2
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20081108,0,23.3,11.7,17.8
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20081109,0,19.4,14.4,17.2
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20081110,0,17.2,10.6,15.6
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20081111,0,18.3,11.7,15.6
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20081112,0,-9999,-9999,-9999
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20081113,0,-9999,-9999,-9999
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20081114,0,-9999,-9999,-9999
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20081115,0,-9999,-9999,-9999
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20081116,0,-9999,-9999,-9999
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20081117,0,-9999,-9999,-9999
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.41667,-119.68444,20081118,0,-9999,-9999,-9999
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20081119,0,-9999,-9999,-9999
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20081120,0,-9999,-9999,-9999
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20081121,0,-9999,-9999,-9999
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20081122,0,-9999,-9999,-9999
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20081123,0,-9999,-9999,-9999
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20081124,0,-9999,-9999,-9999
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20081125,1.3,-9999,-9999,-9999
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20081126,29.2,-9999,-9999,-9999
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20081127,0,-9999,-9999,-9999
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20081128,0,-9999,-9999,-9999
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20081129,0,-9999,-9999,-9999
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20081130,0,-9999,-9999,-9999
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20081201,-9999,-9999,-9999,-9999
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20081202,-9999,-9999,-9999,-9999
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20081203,-9999,-9999,-9999,-9999
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20081204,-9999,-9999,-9999,-9999
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20081205,-9999,-9999,-9999,-9999
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20081206,-9999,-9999,-9999,-9999
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20081207,-9999,-9999,-9999,-9999
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20081208,-9999,-9999,-9999,-9999
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20081209,-9999,-9999,-9999,-9999
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20081210,-9999,-9999,-9999,-9999
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20081211,-9999,-9999,-9999,-9999
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20081212,-9999,-9999,-9999,-9999
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20081213,-9999,-9999,-9999,-9999
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20081214,-9999,-9999,-9999,-9999
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20081215,-9999,-9999,-9999,-9999
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20081216,-9999,-9999,-9999,-9999
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20081217,-9999,-9999,-9999,-9999
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20081218,-9999,-9999,-9999,-9999
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20081219,-9999,-9999,-9999,-9999
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20081220,-9999,-9999,-9999,-9999
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20081221,-9999,-9999,-9999,-9999
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20081222,-9999,-9999,-9999,-9999
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20081223,-9999,-9999,-9999,-9999
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20081224,-9999,-9999,-9999,-9999
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20081225,-9999,-9999,-9999,-9999
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20081226,-9999,-9999,-9999,-9999
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20081227,-9999,-9999,-9999,-9999
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20081228,-9999,-9999,-9999,-9999
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20081229,-9999,-9999,-9999,-9999
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20081230,-9999,-9999,-9999,-9999
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20081231,-9999,-9999,-9999,-9999
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090101,-9999,-9999,-9999,-9999
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090102,-9999,-9999,-9999,-9999
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090103,-9999,-9999,-9999,-9999
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090104,-9999,-9999,-9999,-9999
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090105,-9999,-9999,-9999,-9999
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090106,-9999,-9999,-9999,-9999
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090107,-9999,-9999,-9999,-9999
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090108,-9999,-9999,-9999,-9999
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090109,-9999,-9999,-9999,-9999
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090110,-9999,-9999,-9999,-9999
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090111,-9999,-9999,-9999,-9999
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090112,-9999,-9999,-9999,-9999
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090113,-9999,-9999,-9999,-9999
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090114,-9999,-9999,-9999,-9999
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090115,-9999,-9999,-9999,-9999
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090116,-9999,-9999,-9999,-9999
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090117,-9999,-9999,-9999,-9999
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090118,-9999,-9999,-9999,-9999
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090119,-9999,-9999,-9999,-9999
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090120,-9999,-9999,-9999,-9999
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090121,-9999,-9999,-9999,-9999
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090122,-9999,-9999,-9999,-9999
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090123,-9999,-9999,-9999,-9999
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090124,-9999,-9999,-9999,-9999
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090125,-9999,-9999,-9999,-9999
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090126,-9999,-9999,-9999,-9999
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090127,-9999,-9999,-9999,-9999
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090128,-9999,-9999,-9999,-9999
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090129,-9999,-9999,-9999,-9999
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090130,-9999,-9999,-9999,-9999
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090131,-9999,-9999,-9999,-9999
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090201,0,19.4,13.9,14.4
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090202,0,27.2,6.7,23.3
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090203,0,26.7,7.2,15.6
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090204,0,23.3,6.7,17.2
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090205,16,23.3,12.2,13.3
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090206,20.8,13.9,11.1,13.3
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090207,22.1,15,8.9,12.8
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090208,0,14.4,6.1,19.4
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090209,9.1,15.6,5,11.7
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090210,0,16.7,2.8,11.1
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090211,0,15,3.9,12.8
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090212,0,18.9,3.9,12.8
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090213,16.3,12.2,5,11.7
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090214,0,15.6,2.2,12.8
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090215,0,13.9,5,15
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090216,25.7,15.6,7.2,11.1
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090217,9.1,15.6,7.2,12.8
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090218,0,18.3,5,15.6
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090219,0,23.3,5,18.9
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090220,0,18.3,6.1,16.7
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090221,0,19.4,7.8,16.1
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090222,0.8,17.8,12.8,17.8
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090223,0.5,25,14.4,20
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090224,0,20,8.3,17.8
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090225,0,20,8.9,15.6
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090226,0,22.2,8.3,18.9
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090227,0,19.4,8.3,16.7
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090228,0,25,8.9,21.7
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090301,0,27.8,9.4,24.4
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090302,0,20.6,15,18.9
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090303,0,20.6,8.9,13.3
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090304,13.5,17.2,11.1,14.4
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090305,0,18.3,4.4,15
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090306,0,20,5.6,14.4
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090307,0,19.4,5.6,15
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090308,0,19.4,6.7,15.6
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090309,0,20.6,10,17.2
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090310,0,19.4,5.6,16.1
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090311,0,20.6,7.2,15
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090312,0,20,7.2,18.3
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090313,0,20.6,7.8,16.7
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090314,0,19.4,9.4,16.7
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090315,0,20,7.8,16.7
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090316,0,20.6,8.3,17.2
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090317,0,23.3,9.4,18.9
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090318,0,25.6,11.1,25
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090319,0,17.8,13.3,15
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090320,0,15.6,12.2,13.9
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090321,0,15.6,11.7,15
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090322,8.4,18.9,9.4,17.2
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090323,0.8,19.4,6.7,17.2
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090324,0,22.2,6.1,20.6
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090325,0,23.9,8.3,20
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090326,0,23.3,11.7,22.8
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090327,0,26.7,10.6,26.1
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090328,0,26.1,9.4,23.9
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090329,0,18.9,11.7,16.7
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090330,0,22.8,8.3,21.7
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090331,0,22.2,7.8,18.9
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090401,0,20.6,8.9,18.9
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090402,0,17.2,10.6,15
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090403,0,26.1,7.8,22.8
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090404,0,23.3,9.4,22.2
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090405,0,25.6,6.7,23.3
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090406,0,23.9,8.3,22.8
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090407,3.6,20,10,15
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090408,1.5,21.7,7.8,17.8
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090409,0,22.8,7.8,19.4
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090410,0,20.6,12.2,15
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090411,0,24.4,8.3,22.2
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090412,0,24.4,9.4,21.1
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090413,0,22.8,10.6,19.4
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090414,0,24.4,10.6,11.1
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090415,0,20.6,6.7,18.3
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090416,0,23.9,6.1,18.9
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090417,0,25.6,7.8,24.4
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090418,0,28.9,9.4,26.1
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090419,0,35,10,33.9
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090420,0,36.7,13.3,33.9
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090421,0,-9999,-9999,-9999
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090422,0,25,13.3,17.8
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090423,0,18.9,13.3,18.3
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090424,0,19.4,12.8,17.2
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090425,0,24.4,12.8,22.2
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090426,0,22.2,5.6,18.3
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090427,0,22.2,7.8,19.4
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090428,0,22.2,7.8,20
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090429,0,21.7,8.9,20.6
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090430,0,22.8,7.8,18.3
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090501,0,24.4,8.9,19.4
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090502,0,27.8,12.2,20.6
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090503,0,28.9,12.2,27.2
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090504,0,28.9,13.3,23.9
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090505,0,30.6,12.2,30
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090506,0,33.9,13.3,29.4
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090507,0,36.1,15,35
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090508,0,29.4,15,18.9
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090509,0,22.2,14.4,20
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090510,0,21.1,14.4,19.4
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090511,0,20.6,12.8,17.2
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090512,0,23.3,12.8,18.3
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090513,0,21.7,12.8,20
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090514,0,25,11.1,17.8
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090515,0,23.9,11.1,19.4
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090516,0,22.2,13.9,18.3
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090517,0,22.8,13.9,21.1
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090518,0,21.7,13.3,19.4
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090519,0,23.9,13.9,21.7
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090520,0,20.6,13.3,18.3
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090521,0,23.9,12.8,20
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090522,0,20.6,12.8,19.4
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090523,0,22.2,12.8,21.1
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090524,0,20.6,12.8,19.4
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090525,0,20.6,11.1,19.4
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090526,0,21.7,11.1,20
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090527,0,22.8,11.7,22.2
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090528,0,21.1,12.2,21.1
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090529,0,18.3,13.3,18.3
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090530,0,22.2,13.9,21.1
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090531,0,22.2,13.3,19.4
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090601,0,20,13.3,17.8
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090602,0,22.8,14.4,20.6
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090603,0,22.8,14.4,20.6
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090604,0,25.6,13.9,22.8
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090605,8.1,22.8,13.9,22.2
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090606,0,25,13.3,22.2
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090607,0,25,13.3,22.2
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090608,0,23.9,13.9,21.7
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090609,0,22.2,13.9,20
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090610,0,25,12.8,21.7
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090611,0,25,12.8,21.7
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090612,0,23.3,12.8,20
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090613,0,25.6,13.9,24.4
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090614,0,26.1,13.9,25
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090615,0,27.8,13.9,21.1
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090616,0,28.3,13.3,24.4
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090617,0,25.6,15,22.8
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090618,0,28.3,14.4,25.6
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090619,0,24.4,15,20.6
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090620,0,26.7,16.1,23.9
GHCND:USC00047902,SANTA BARBARA CA US,1.5,34.4167,-119.6844,20090621,0,27.8,13.3,25.6
