"","rhessys_version","tec_file","world_file","world_hdr_prefix","flow_file","start_date","end_date","output_folder","output_filename","command_options","par_dated_id","dated_id","par_id","...defs.shallow.def.pore_size_index","...defs.shallow.def.psi_air_entry","...defs.shallow.def.group_id","...defs.veg_liveoak.def.epc.leaf_cn","...defs.veg_liveoak.def.epc.branch_turnover","...defs.veg_liveoak.def.epc.gl_smax","...defs.veg_liveoak.def.epc.flnr_age_mult","...defs.veg_liveoak.def.epc.litter_moist_coef","...defs.veg_liveoak.def.epc.psi_close","...defs.veg_liveoak.def.mrc.q10","...defs.veg_liveoak.def.epc.vpd_close","...defs.veg_liveoak.def.epc.leaf_turnover","...defs.veg_liveoak.def.epc.froot_turnover","...defs.veg_liveoak.def.epc.storage_transfer_prop","...defs.veg_liveoak.def.epc.height_to_stem_coef","...defs.veg_liveoak.def.epc.waring_pa","...defs.veg_liveoak.def.epc.root_distrib_parm","...defs.veg_liveoak.def.epc.proj_sla","...defs.veg_liveoak.def.epc.alloc_stemc_leafc","...defs.veg_liveoak.def.epc.ext_coef","...defs.veg_liveoak.def.specific_rain_capacity","...defs.veg_liveoak.def.epc.netpabs_age_mult","...defs.veg_liveoak.def.epc.cpool_mort_fract","...defs.veg_liveoak.def.epc.livewood_turnover","...defs.veg_liveoak.def.epc.waring_pb","...defs.veg_liveoak.def.epc.min_leaf_carbon","...defs.veg_liveoak.def.epc.resprout_leaf_carbon","...defs.veg_liveoak.def.epc.alloc_frootc_leafc","...defs.veg_liveoak.def.epc.alloc_frootc_crootc","...defs.veg_liveoak.def.epc.alloc_prop_day_growth","...defs.veg_liveoak.def.epc.day_leafon","...defs.veg_liveoak.def.epc.day_leafoff","...defs.veg_liveoak.def.epc.ndays_expand","...defs.veg_liveoak.def.epc.ndays_litfall","...defs.veg_liveoak.def.group_id","def_id","...defs.stdbasin.def.group_id","...defs.stdhillslope.def.group_id","...defs.stdzone.def.group_id","...defs.lu_undev.def.group_id","all_id","hdr_id","run"
"2647","~/RHESSys/rhessys/rhessys7.4","../tecfiles/tec.coast","../worldfiles/OakPatch.world.0","../worldfiles/OakPatch.hdr","../flowtables/OakPatch.flow","1940 10 1 1","2010 10 2 2","../out/ch1/evergreen","quag","-b -g -c -climrepeat -vmort_off",2647,0,2647,0.182276676506735,0.217266704244539,2647,40.9205766953528,0.00986543588554487,0.00540151500068139,0.041168944317475,0.00052060710967835,-4.62159299245104,2.1449726838246,5054.56781865284,0.778890098268166,0.567602990106679,0.821756880339235,0.332057372259442,0.26952717292821,6.62797195222229,21.4086834322661,1.37641552697029,0.705281148388982,0.000249743882931769,0.275627110612113,0.0471830409929622,0.703389904452488,0.76145866015926,0.00830797666142974,0.00662713063275442,0.920271398097277,0.624516341555864,0.501458459261339,296.701805118471,62.4243008699268,50.8425152553245,49.5770262572914,2647,2647,0,0,0,0,2647,2647,2647
"2662","~/RHESSys/rhessys/rhessys7.4","../tecfiles/tec.coast","../worldfiles/OakPatch.world.0","../worldfiles/OakPatch.hdr","../flowtables/OakPatch.flow","1940 10 1 1","2010 10 2 2","../out/ch1/evergreen","quag","-b -g -c -climrepeat -vmort_off",2662,0,2662,0.152808014331385,0.242911532728467,2662,50.8230829564855,0.0114420836898033,0.00501440499620978,0.0496322263587266,0.000549566803998314,-6.49874015338719,2.09061808109749,5182.13466726989,0.681567637734115,0.454018029617146,0.570107518723235,0.409265424823388,0.266169827806298,6.59431731794029,14.7660047505051,1.65433535969583,0.611857456812635,0.000229259245634079,0.276992474885192,0.0251406558902934,0.837989389048889,0.76697138581425,0.00814170388622768,0.0061523311836645,0.943664722148329,0.743233730583452,0.515144594644662,296.094680417329,63.379187066108,53.0684615904465,50.3951917097438,2662,2662,0,0,0,0,2662,2662,2662
"2698","~/RHESSys/rhessys/rhessys7.4","../tecfiles/tec.coast","../worldfiles/OakPatch.world.0","../worldfiles/OakPatch.hdr","../flowtables/OakPatch.flow","1940 10 1 1","2010 10 2 2","../out/ch1/evergreen","quag","-b -g -c -climrepeat -vmort_off",2698,0,2698,0.183879209095612,0.203491911813617,2698,42.3025783151388,0.00838193625295535,0.00587410599953961,0.0453475787216797,0.000538613711597864,-5.3011287227273,2.10840913896915,4815.93437343463,0.736761156953871,0.531132068312727,0.610044221514836,0.327505719265901,0.289340831411537,6.55784311015159,14.3420217167586,1.44086453886074,0.732528172163526,0.000238453618355095,0.291607217087876,0.0255770695874467,0.839809296447784,0.724195417317096,0.00839790337243071,0.00698437249008566,0.932292465624399,0.740869354747701,0.513035167027265,296.07556848228,60.337063498795,50.9362716320902,51.9612364792265,2698,2698,0,0,0,0,2698,2698,2698
"2711","~/RHESSys/rhessys/rhessys7.4","../tecfiles/tec.coast","../worldfiles/OakPatch.world.0","../worldfiles/OakPatch.hdr","../flowtables/OakPatch.flow","1940 10 1 1","2010 10 2 2","../out/ch1/evergreen","quag","-b -g -c -climrepeat -vmort_off",2711,0,2711,0.194679278493859,0.246376492413692,2711,48.1545244017616,0.00856281792842783,0.00503845927750692,0.0518836696581915,0.000693761354398448,-6.10226091044024,2.29303497244604,4531.00716845877,0.786445793025196,0.610109582846053,0.690611038263887,0.483463776705321,0.263442462615203,6.40153149329126,18.4292620476335,1.52421027725423,0.718464769499376,0.000246191419400275,0.306478530894965,0.0326737217915244,0.785871437909082,0.640620251940563,0.00840326993316831,0.00693238504929468,0.94480768234469,0.621297644055449,0.458358496907167,293.225968599319,64.3667948748916,50.8963687326759,49.9888883789536,2711,2711,0,0,0,0,2711,2711,2711
"2760","~/RHESSys/rhessys/rhessys7.4","../tecfiles/tec.coast","../worldfiles/OakPatch.world.0","../worldfiles/OakPatch.hdr","../flowtables/OakPatch.flow","1940 10 1 1","2010 10 2 2","../out/ch1/evergreen","quag","-b -g -c -climrepeat -vmort_off",2760,0,2760,0.195342443636619,0.207765849940479,2760,46.1580294650048,0.0106042830601335,0.00550530734687112,0.0453805102190003,0.00060175747129526,-5.78803284745663,2.26055039577186,4615.3613244649,0.779433160154149,0.532370400414802,0.629674093555659,0.262248110841028,0.301626437089872,6.33109900634736,17.7287305872887,1.66788418028364,0.598014517778531,0.000230222166009247,0.316562371158507,0.053659564304864,0.766560785053298,0.799592784196138,0.00813805414541252,0.00714470593072474,0.990035365081392,0.724493721511681,0.478886949953158,295.391434106976,58.2676110509783,50.6483990335837,50.093699543504,2760,2760,0,0,0,0,2760,2760,2760
"2778","~/RHESSys/rhessys/rhessys7.4","../tecfiles/tec.coast","../worldfiles/OakPatch.world.0","../worldfiles/OakPatch.hdr","../flowtables/OakPatch.flow","1940 10 1 1","2010 10 2 2","../out/ch1/evergreen","quag","-b -g -c -climrepeat -vmort_off",2778,0,2778,0.1626499409182,0.234072261475958,2778,45.7127440301701,0.00904720504037105,0.00496312718211673,0.0455468555666506,0.000525550304821134,-5.21652605896816,2.23289769412018,5370.00493005291,0.711431603468955,0.517104364437982,0.584564939346164,0.432636897661723,0.279134872977156,6.67075267247856,18.4068799149245,1.52531123524019,0.727009027891792,0.000223148098371923,0.319489786918275,0.0372456871222705,0.606810678727925,0.655529700263869,0.00817895289647113,0.00774659075587988,0.979069893542677,0.72614222781267,0.498841975675896,292.808396045119,65.9492696151137,53.50479370635,51.9921100600623,2778,2778,0,0,0,0,2778,2778,2778
"2803","~/RHESSys/rhessys/rhessys7.4","../tecfiles/tec.coast","../worldfiles/OakPatch.world.0","../worldfiles/OakPatch.hdr","../flowtables/OakPatch.flow","1940 10 1 1","2010 10 2 2","../out/ch1/evergreen","quag","-b -g -c -climrepeat -vmort_off",2803,0,2803,0.176739120460115,0.259691956341267,2803,42.4696314800531,0.0108485301013105,0.00554150508206338,0.051356557508558,0.00058729932178231,-6.22348054125905,2.27771242126822,4407.3140331395,0.759915959388018,0.605974344825372,0.755837056674063,0.332407221605536,0.262058706455864,6.38836280275136,15.2755092587322,1.50656386810145,0.65725796683412,0.000221679716967046,0.280872503614519,0.050385340151377,0.758742466103286,0.781089543385897,0.00836094050617097,0.0074848852371797,0.92241813359689,0.805402080493514,0.553726808538195,293.479586474597,58.2754188999534,51.1300970735028,50.293847787194,2803,2803,0,0,0,0,2803,2803,2803
"2812","~/RHESSys/rhessys/rhessys7.4","../tecfiles/tec.coast","../worldfiles/OakPatch.world.0","../worldfiles/OakPatch.hdr","../flowtables/OakPatch.flow","1940 10 1 1","2010 10 2 2","../out/ch1/evergreen","quag","-b -g -c -climrepeat -vmort_off",2812,0,2812,0.152808014331385,0.242911532728467,2812,50.8230829564855,0.0114420836898033,0.00501440499620978,0.0496322263587266,0.000549566803998314,-6.49874015338719,2.09061808109749,5182.13466726989,0.681567637734115,0.454018029617146,0.570107518723235,0.409265424823388,0.266169827806298,6.53502405229956,18.0436613336205,1.65433535969583,0.611857456812635,0.000229259245634079,0.276992474885192,0.0251406558902934,0.837989389048889,0.76697138581425,0.00814170388622768,0.0061523311836645,0.943664722148329,0.743233730583452,0.515144594644662,296.094680417329,63.379187066108,53.0684615904465,50.3951917097438,2812,2812,0,0,0,0,2812,2812,2812
"2861","~/RHESSys/rhessys/rhessys7.4","../tecfiles/tec.coast","../worldfiles/OakPatch.world.0","../worldfiles/OakPatch.hdr","../flowtables/OakPatch.flow","1940 10 1 1","2010 10 2 2","../out/ch1/evergreen","quag","-b -g -c -climrepeat -vmort_off",2861,0,2861,0.194679278493859,0.246376492413692,2861,48.1545244017616,0.00856281792842783,0.00503845927750692,0.0518836696581915,0.000693761354398448,-6.10226091044024,2.29303497244604,4531.00716845877,0.786445793025196,0.610109582846053,0.690611038263887,0.483463776705321,0.263442462615203,6.40153149329126,16.7599453143775,1.62159967768076,0.718464769499376,0.000246191419400275,0.306478530894965,0.0326737217915244,0.785871437909082,0.640620251940563,0.00840326993316831,0.00693238504929468,0.94480768234469,0.621297644055449,0.458358496907167,293.225968599319,64.3667948748916,50.8963687326759,49.9888883789536,2861,2861,0,0,0,0,2861,2861,2861
"2873","~/RHESSys/rhessys/rhessys7.4","../tecfiles/tec.coast","../worldfiles/OakPatch.world.0","../worldfiles/OakPatch.hdr","../flowtables/OakPatch.flow","1940 10 1 1","2010 10 2 2","../out/ch1/evergreen","quag","-b -g -c -climrepeat -vmort_off",2873,0,2873,0.158692335495725,0.184139435729012,2873,47.9160030838102,0.00901291390219703,0.00520212224980351,0.0502763801855966,0.000596634224563558,-4.75247471919283,2.22448918184265,3911.4041413907,0.795733999311924,0.634937500483356,0.563532100683078,0.390002791129518,0.261581952895504,6.37034847065806,19.7236220985651,1.49748774852674,0.632849153858144,0.000244802038215101,0.310777421777602,0.0464589774398599,0.682598669882864,0.875052794869989,0.008201939661521,0.00718140738504008,0.919195771810599,0.633453675527126,0.457886434062384,287.884583730251,58.7862384933978,53.3230146439746,51.1446120648179,2873,2873,0,0,0,0,2873,2873,2873
"2910","~/RHESSys/rhessys/rhessys7.4","../tecfiles/tec.coast","../worldfiles/OakPatch.world.0","../worldfiles/OakPatch.hdr","../flowtables/OakPatch.flow","1940 10 1 1","2010 10 2 2","../out/ch1/evergreen","quag","-b -g -c -climrepeat -vmort_off",2910,0,2910,0.195342443636619,0.207765849940479,2910,46.1580294650048,0.0106042830601335,0.00550530734687112,0.0453805102190003,0.00060175747129526,-5.78803284745663,2.26055039577186,4615.3613244649,0.779433160154149,0.532370400414802,0.629674093555659,0.262248110841028,0.301626437089872,6.33109900634736,17.8427501507103,1.69744008458522,0.598014517778531,0.000230222166009247,0.316562371158507,0.053659564304864,0.766560785053298,0.799592784196138,0.00813805414541252,0.00714470593072474,0.990035365081392,0.724493721511681,0.478886949953158,295.391434106976,58.2676110509783,50.6483990335837,50.093699543504,2910,2910,0,0,0,0,2910,2910,2910
"2911","~/RHESSys/rhessys/rhessys7.4","../tecfiles/tec.coast","../worldfiles/OakPatch.world.0","../worldfiles/OakPatch.hdr","../flowtables/OakPatch.flow","1940 10 1 1","2010 10 2 2","../out/ch1/evergreen","quag","-b -g -c -climrepeat -vmort_off",2911,0,2911,0.195656292601489,0.172229310164694,2911,48.1686168536544,0.00929769979096018,0.00480561372108757,0.0410935957688838,0.000567784794775862,-6.18062113737687,2.20343885134906,5318.0511678867,0.767523051975295,0.529437340297736,0.586288999244571,0.386350944871083,0.265799499992281,6.78041880596429,17.3100833892822,1.38480241777026,0.592850444611162,0.00024185493928194,0.296788160542492,0.0358664339885116,0.63588206985034,0.88187097203685,0.00823440683225962,0.00645588392950594,0.940514824569225,0.781966492808424,0.551904643741436,292.270890884101,61.6594738699496,50.8355166921392,50.9363851577509,2911,2911,0,0,0,0,2911,2911,2911
"2947","~/RHESSys/rhessys/rhessys7.4","../tecfiles/tec.coast","../worldfiles/OakPatch.world.0","../worldfiles/OakPatch.hdr","../flowtables/OakPatch.flow","1940 10 1 1","2010 10 2 2","../out/ch1/evergreen","quag","-b -g -c -climrepeat -vmort_off",2947,0,2947,0.182276676506735,0.217266704244539,2947,40.9205766953528,0.00986543588554487,0.00540151500068139,0.041168944317475,0.00052060710967835,-4.62159299245104,2.1449726838246,5054.56781865284,0.778890098268166,0.567602990106679,0.821756880339235,0.332057372259442,0.26952717292821,6.79785969182849,21.4086834322661,1.61398940797849,0.705281148388982,0.000249743882931769,0.275627110612113,0.0471830409929622,0.703389904452488,0.76145866015926,0.00830797666142974,0.00662713063275442,0.920271398097277,0.624516341555864,0.501458459261339,296.701805118471,62.4243008699268,50.8425152553245,49.5770262572914,2947,2947,0,0,0,0,2947,2947,2947
"2962","~/RHESSys/rhessys/rhessys7.4","../tecfiles/tec.coast","../worldfiles/OakPatch.world.0","../worldfiles/OakPatch.hdr","../flowtables/OakPatch.flow","1940 10 1 1","2010 10 2 2","../out/ch1/evergreen","quag","-b -g -c -climrepeat -vmort_off",2962,0,2962,0.152808014331385,0.242911532728467,2962,50.8230829564855,0.0114420836898033,0.00501440499620978,0.0496322263587266,0.000549566803998314,-6.49874015338719,2.09061808109749,5182.13466726989,0.681567637734115,0.454018029617146,0.570107518723235,0.409265424823388,0.266169827806298,6.53502405229956,14.7660047505051,1.40929704757314,0.611857456812635,0.000229259245634079,0.276992474885192,0.0251406558902934,0.837989389048889,0.76697138581425,0.00814170388622768,0.0061523311836645,0.943664722148329,0.743233730583452,0.515144594644662,296.094680417329,63.379187066108,53.0684615904465,50.3951917097438,2962,2962,0,0,0,0,2962,2962,2962
"3011","~/RHESSys/rhessys/rhessys7.4","../tecfiles/tec.coast","../worldfiles/OakPatch.world.0","../worldfiles/OakPatch.hdr","../flowtables/OakPatch.flow","1940 10 1 1","2010 10 2 2","../out/ch1/evergreen","quag","-b -g -c -climrepeat -vmort_off",3011,0,3011,0.194679278493859,0.246376492413692,3011,48.1545244017616,0.00856281792842783,0.00503845927750692,0.0518836696581915,0.000693761354398448,-6.10226091044024,2.29303497244604,4531.00716845877,0.786445793025196,0.610109582846053,0.690611038263887,0.483463776705321,0.263442462615203,6.40153149329126,16.7599453143775,1.52421027725423,0.658629449524684,0.000246191419400275,0.306478530894965,0.0326737217915244,0.785871437909082,0.640620251940563,0.00840326993316831,0.00693238504929468,0.94480768234469,0.621297644055449,0.458358496907167,293.225968599319,64.3667948748916,50.8963687326759,49.9888883789536,3011,3011,0,0,0,0,3011,3011,3011
"3023","~/RHESSys/rhessys/rhessys7.4","../tecfiles/tec.coast","../worldfiles/OakPatch.world.0","../worldfiles/OakPatch.hdr","../flowtables/OakPatch.flow","1940 10 1 1","2010 10 2 2","../out/ch1/evergreen","quag","-b -g -c -climrepeat -vmort_off",3023,0,3023,0.158692335495725,0.184139435729012,3023,47.9160030838102,0.00901291390219703,0.00520212224980351,0.0502763801855966,0.000596634224563558,-4.75247471919283,2.22448918184265,3911.4041413907,0.795733999311924,0.634937500483356,0.563532100683078,0.390002791129518,0.261581952895504,6.37034847065806,19.7236220985651,1.66124560426269,0.695146543123992,0.000244802038215101,0.310777421777602,0.0464589774398599,0.682598669882864,0.875052794869989,0.008201939661521,0.00718140738504008,0.919195771810599,0.633453675527126,0.457886434062384,287.884583730251,58.7862384933978,53.3230146439746,51.1446120648179,3023,3023,0,0,0,0,3023,3023,3023
"3060","~/RHESSys/rhessys/rhessys7.4","../tecfiles/tec.coast","../worldfiles/OakPatch.world.0","../worldfiles/OakPatch.hdr","../flowtables/OakPatch.flow","1940 10 1 1","2010 10 2 2","../out/ch1/evergreen","quag","-b -g -c -climrepeat -vmort_off",3060,0,3060,0.195342443636619,0.207765849940479,3060,46.1580294650048,0.0106042830601335,0.00550530734687112,0.0453805102190003,0.00060175747129526,-5.78803284745663,2.26055039577186,4615.3613244649,0.779433160154149,0.532370400414802,0.629674093555659,0.262248110841028,0.301626437089872,6.33109900634736,17.8427501507103,1.66788418028364,0.712269710054854,0.000230222166009247,0.316562371158507,0.053659564304864,0.766560785053298,0.799592784196138,0.00813805414541252,0.00714470593072474,0.990035365081392,0.724493721511681,0.478886949953158,295.391434106976,58.2676110509783,50.6483990335837,50.093699543504,3060,3060,0,0,0,0,3060,3060,3060
"3061","~/RHESSys/rhessys/rhessys7.4","../tecfiles/tec.coast","../worldfiles/OakPatch.world.0","../worldfiles/OakPatch.hdr","../flowtables/OakPatch.flow","1940 10 1 1","2010 10 2 2","../out/ch1/evergreen","quag","-b -g -c -climrepeat -vmort_off",3061,0,3061,0.195656292601489,0.172229310164694,3061,48.1686168536544,0.00929769979096018,0.00480561372108757,0.0410935957688838,0.000567784794775862,-6.18062113737687,2.20343885134906,5318.0511678867,0.767523051975295,0.529437340297736,0.586288999244571,0.386350944871083,0.265799499992281,6.78041880596429,17.3100833892822,1.73344921123097,0.607268459977116,0.00024185493928194,0.296788160542492,0.0358664339885116,0.63588206985034,0.88187097203685,0.00823440683225962,0.00645588392950594,0.940514824569225,0.781966492808424,0.551904643741436,292.270890884101,61.6594738699496,50.8355166921392,50.9363851577509,3061,3061,0,0,0,0,3061,3061,3061
"3097","~/RHESSys/rhessys/rhessys7.4","../tecfiles/tec.coast","../worldfiles/OakPatch.world.0","../worldfiles/OakPatch.hdr","../flowtables/OakPatch.flow","1940 10 1 1","2010 10 2 2","../out/ch1/evergreen","quag","-b -g -c -climrepeat -vmort_off",3097,0,3097,0.182276676506735,0.217266704244539,3097,40.9205766953528,0.00986543588554487,0.00540151500068139,0.041168944317475,0.00052060710967835,-4.62159299245104,2.1449726838246,5054.56781865284,0.778890098268166,0.567602990106679,0.821756880339235,0.332057372259442,0.26952717292821,6.79785969182849,21.4086834322661,1.37641552697029,0.654530607150169,0.000249743882931769,0.275627110612113,0.0471830409929622,0.703389904452488,0.76145866015926,0.00830797666142974,0.00662713063275442,0.920271398097277,0.624516341555864,0.501458459261339,296.701805118471,62.4243008699268,50.8425152553245,49.5770262572914,3097,3097,0,0,0,0,3097,3097,3097
"3112","~/RHESSys/rhessys/rhessys7.4","../tecfiles/tec.coast","../worldfiles/OakPatch.world.0","../worldfiles/OakPatch.hdr","../flowtables/OakPatch.flow","1940 10 1 1","2010 10 2 2","../out/ch1/evergreen","quag","-b -g -c -climrepeat -vmort_off",3112,0,3112,0.152808014331385,0.242911532728467,3112,50.8230829564855,0.0114420836898033,0.00501440499620978,0.0496322263587266,0.000549566803998314,-6.49874015338719,2.09061808109749,5182.13466726989,0.681567637734115,0.454018029617146,0.570107518723235,0.409265424823388,0.266169827806298,6.53502405229956,14.7660047505051,1.65433535969583,0.633257051063003,0.000229259245634079,0.276992474885192,0.0251406558902934,0.837989389048889,0.76697138581425,0.00814170388622768,0.0061523311836645,0.943664722148329,0.743233730583452,0.515144594644662,296.094680417329,63.379187066108,53.0684615904465,50.3951917097438,3112,3112,0,0,0,0,3112,3112,3112
"3148","~/RHESSys/rhessys/rhessys7.4","../tecfiles/tec.coast","../worldfiles/OakPatch.world.0","../worldfiles/OakPatch.hdr","../flowtables/OakPatch.flow","1940 10 1 1","2010 10 2 2","../out/ch1/evergreen","quag","-b -g -c -climrepeat -vmort_off",3148,0,3148,0.183879209095612,0.203491911813617,3148,42.3025783151388,0.00838193625295535,0.00587410599953961,0.0453475787216797,0.000538613711597864,-5.3011287227273,2.10840913896915,4815.93437343463,0.736761156953871,0.531132068312727,0.610044221514836,0.327505719265901,0.289340831411537,6.62667691726238,14.3420217167586,1.44086453886074,0.688053382937098,0.000238453618355095,0.291607217087876,0.0255770695874467,0.839809296447784,0.724195417317096,0.00839790337243071,0.00698437249008566,0.932292465624399,0.740869354747701,0.513035167027265,296.07556848228,60.337063498795,50.9362716320902,51.9612364792265,3148,3148,0,0,0,0,3148,3148,3148
"3161","~/RHESSys/rhessys/rhessys7.4","../tecfiles/tec.coast","../worldfiles/OakPatch.world.0","../worldfiles/OakPatch.hdr","../flowtables/OakPatch.flow","1940 10 1 1","2010 10 2 2","../out/ch1/evergreen","quag","-b -g -c -climrepeat -vmort_off",3161,0,3161,0.194679278493859,0.246376492413692,3161,48.1545244017616,0.00856281792842783,0.00503845927750692,0.0518836696581915,0.000693761354398448,-6.10226091044024,2.29303497244604,4531.00716845877,0.786445793025196,0.610109582846053,0.690611038263887,0.483463776705321,0.263442462615203,6.40153149329126,16.7599453143775,1.52421027725423,0.718464769499376,0.000240572722144425,0.306478530894965,0.0326737217915244,0.785871437909082,0.640620251940563,0.00840326993316831,0.00693238504929468,0.94480768234469,0.621297644055449,0.458358496907167,293.225968599319,64.3667948748916,50.8963687326759,49.9888883789536,3161,3161,0,0,0,0,3161,3161,3161
"3173","~/RHESSys/rhessys/rhessys7.4","../tecfiles/tec.coast","../worldfiles/OakPatch.world.0","../worldfiles/OakPatch.hdr","../flowtables/OakPatch.flow","1940 10 1 1","2010 10 2 2","../out/ch1/evergreen","quag","-b -g -c -climrepeat -vmort_off",3173,0,3173,0.158692335495725,0.184139435729012,3173,47.9160030838102,0.00901291390219703,0.00520212224980351,0.0502763801855966,0.000596634224563558,-4.75247471919283,2.22448918184265,3911.4041413907,0.795733999311924,0.634937500483356,0.563532100683078,0.390002791129518,0.261581952895504,6.37034847065806,19.7236220985651,1.66124560426269,0.632849153858144,0.00024126389015466,0.310777421777602,0.0464589774398599,0.682598669882864,0.875052794869989,0.008201939661521,0.00718140738504008,0.919195771810599,0.633453675527126,0.457886434062384,287.884583730251,58.7862384933978,53.3230146439746,51.1446120648179,3173,3173,0,0,0,0,3173,3173,3173
"3210","~/RHESSys/rhessys/rhessys7.4","../tecfiles/tec.coast","../worldfiles/OakPatch.world.0","../worldfiles/OakPatch.hdr","../flowtables/OakPatch.flow","1940 10 1 1","2010 10 2 2","../out/ch1/evergreen","quag","-b -g -c -climrepeat -vmort_off",3210,0,3210,0.195342443636619,0.207765849940479,3210,46.1580294650048,0.0106042830601335,0.00550530734687112,0.0453805102190003,0.00060175747129526,-5.78803284745663,2.26055039577186,4615.3613244649,0.779433160154149,0.532370400414802,0.629674093555659,0.262248110841028,0.301626437089872,6.33109900634736,17.8427501507103,1.66788418028364,0.598014517778531,0.000230794063150883,0.316562371158507,0.053659564304864,0.766560785053298,0.799592784196138,0.00813805414541252,0.00714470593072474,0.990035365081392,0.724493721511681,0.478886949953158,295.391434106976,58.2676110509783,50.6483990335837,50.093699543504,3210,3210,0,0,0,0,3210,3210,3210
"3211","~/RHESSys/rhessys/rhessys7.4","../tecfiles/tec.coast","../worldfiles/OakPatch.world.0","../worldfiles/OakPatch.hdr","../flowtables/OakPatch.flow","1940 10 1 1","2010 10 2 2","../out/ch1/evergreen","quag","-b -g -c -climrepeat -vmort_off",3211,0,3211,0.195656292601489,0.172229310164694,3211,48.1686168536544,0.00929769979096018,0.00480561372108757,0.0410935957688838,0.000567784794775862,-6.18062113737687,2.20343885134906,5318.0511678867,0.767523051975295,0.529437340297736,0.586288999244571,0.386350944871083,0.265799499992281,6.78041880596429,17.3100833892822,1.73344921123097,0.592850444611162,0.000234743531957269,0.296788160542492,0.0358664339885116,0.63588206985034,0.88187097203685,0.00823440683225962,0.00645588392950594,0.940514824569225,0.781966492808424,0.551904643741436,292.270890884101,61.6594738699496,50.8355166921392,50.9363851577509,3211,3211,0,0,0,0,3211,3211,3211
"3247","~/RHESSys/rhessys/rhessys7.4","../tecfiles/tec.coast","../worldfiles/OakPatch.world.0","../worldfiles/OakPatch.hdr","../flowtables/OakPatch.flow","1940 10 1 1","2010 10 2 2","../out/ch1/evergreen","quag","-b -g -c -climrepeat -vmort_off",3247,0,3247,0.182276676506735,0.217266704244539,3247,40.9205766953528,0.00986543588554487,0.00540151500068139,0.041168944317475,0.00052060710967835,-4.62159299245104,2.1449726838246,5054.56781865284,0.778890098268166,0.567602990106679,0.821756880339235,0.332057372259442,0.26952717292821,6.79785969182849,21.4086834322661,1.37641552697029,0.705281148388982,0.000236706312961876,0.275627110612113,0.0471830409929622,0.703389904452488,0.76145866015926,0.00830797666142974,0.00662713063275442,0.920271398097277,0.624516341555864,0.501458459261339,296.701805118471,62.4243008699268,50.8425152553245,49.5770262572914,3247,3247,0,0,0,0,3247,3247,3247
"3262","~/RHESSys/rhessys/rhessys7.4","../tecfiles/tec.coast","../worldfiles/OakPatch.world.0","../worldfiles/OakPatch.hdr","../flowtables/OakPatch.flow","1940 10 1 1","2010 10 2 2","../out/ch1/evergreen","quag","-b -g -c -climrepeat -vmort_off",3262,0,3262,0.152808014331385,0.242911532728467,3262,50.8230829564855,0.0114420836898033,0.00501440499620978,0.0496322263587266,0.000549566803998314,-6.49874015338719,2.09061808109749,5182.13466726989,0.681567637734115,0.454018029617146,0.570107518723235,0.409265424823388,0.266169827806298,6.53502405229956,14.7660047505051,1.65433535969583,0.611857456812635,0.000222960442401469,0.276992474885192,0.0251406558902934,0.837989389048889,0.76697138581425,0.00814170388622768,0.0061523311836645,0.943664722148329,0.743233730583452,0.515144594644662,296.094680417329,63.379187066108,53.0684615904465,50.3951917097438,3262,3262,0,0,0,0,3262,3262,3262
"3311","~/RHESSys/rhessys/rhessys7.4","../tecfiles/tec.coast","../worldfiles/OakPatch.world.0","../worldfiles/OakPatch.hdr","../flowtables/OakPatch.flow","1940 10 1 1","2010 10 2 2","../out/ch1/evergreen","quag","-b -g -c -climrepeat -vmort_off",3311,0,3311,0.194679278493859,0.246376492413692,3311,48.1545244017616,0.00856281792842783,0.00503845927750692,0.0518836696581915,0.000693761354398448,-6.10226091044024,2.29303497244604,4531.00716845877,0.786445793025196,0.610109582846053,0.690611038263887,0.483463776705321,0.263442462615203,6.40153149329126,16.7599453143775,1.52421027725423,0.718464769499376,0.000246191419400275,0.315751438941807,0.0326737217915244,0.785871437909082,0.640620251940563,0.00840326993316831,0.00693238504929468,0.94480768234469,0.621297644055449,0.458358496907167,293.225968599319,64.3667948748916,50.8963687326759,49.9888883789536,3311,3311,0,0,0,0,3311,3311,3311
"3323","~/RHESSys/rhessys/rhessys7.4","../tecfiles/tec.coast","../worldfiles/OakPatch.world.0","../worldfiles/OakPatch.hdr","../flowtables/OakPatch.flow","1940 10 1 1","2010 10 2 2","../out/ch1/evergreen","quag","-b -g -c -climrepeat -vmort_off",3323,0,3323,0.158692335495725,0.184139435729012,3323,47.9160030838102,0.00901291390219703,0.00520212224980351,0.0502763801855966,0.000596634224563558,-4.75247471919283,2.22448918184265,3911.4041413907,0.795733999311924,0.634937500483356,0.563532100683078,0.390002791129518,0.261581952895504,6.37034847065806,19.7236220985651,1.66124560426269,0.632849153858144,0.000244802038215101,0.296674816745799,0.0464589774398599,0.682598669882864,0.875052794869989,0.008201939661521,0.00718140738504008,0.919195771810599,0.633453675527126,0.457886434062384,287.884583730251,58.7862384933978,53.3230146439746,51.1446120648179,3323,3323,0,0,0,0,3323,3323,3323
